block_number,timestamp,user_address,token_address,token_balance,token_symbol,usd_price
3036578,1711004285,0x64aa46a602a35a0fd627a279205d8285fc9ff6bf,0x0000000000000000000000000000000000000001,8443999913213591,,0
3036578,1711004285,0x1b3cff243ea60eee692ece5d00ae60bbfd8c6449,0x0000000000000000000000000000000000000001,8443999854099744,,0
3036578,1711004285,0xa78f21d421755d2308adeb0e153a449650fa1c45,0x0000000000000000000000000000000000000001,11646689884118455,,0
3036578,1711004285,0xcad2683cee42de682883d237187a3380279218be,0x0000000000000000000000000000000000000001,7999999865183949,,0
3036578,1711004285,0x51af372920a3bdfecdaaccdb569241e12975a74b,0x0000000000000000000000000000000000000001,13656719931222301,,0
3036578,1711004285,0x54ac6dd76c64d30b51388d7290a3f8436ec26035,0x0000000000000000000000000000000000000001,13727719956556388,,0
3036578,1711004285,0xcd941b2f78a6de6768085a180c54065f2a1fb0c2,0x0000000000000000000000000000000000000001,7555999996496255,,0
3036578,1711004285,0xc166cc574fff69cbe72d16e1124b54186bfc627c,0x0000000000000000000000000000000000000001,8443999946902844,,0
3036578,1711004285,0xf727b083b87f90935b8c488a78d8143353dffbf4,0x0000000000000000000000000000000000000001,7999999837394641,,0
3036578,1711004285,0x199bf7df6d2d047c2671aa84d8f1f13bb86ded44,0x0000000000000000000000000000000000000001,10626829920270434,,0
3036578,1711004285,0xc612f4df41644ae22dc7ffbd171d0a30d35ea2d9,0x0000000000000000000000000000000000000001,7999999915039241,,0
3036578,1711004285,0x536f428c511dcc898ff92053079c041cf2cd7b14,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,144467204,,0
3036578,1711004285,0xe1a02ccb65204beb85f4e39f23c3f336d37a069e,0x0000000000000000000000000000000000000001,7999999852986920,,0
3036578,1711004285,0x96ebbcc52b705d4913b3e22d6280703e2e036b98,0x0000000000000000000000000000000000000001,9999999801377266,,0
3036578,1711004285,0x84978ffd99556525f4d6f99e3b2103836a9fc0a9,0x0000000000000000000000000000000000000001,8443999868800791,,0
3036578,1711004285,0x12ad2ef108e797bf950256ab2124b117a5f14559,0x0000000000000000000000000000000000000001,7565999985618026,,0
3036578,1711004285,0x7d1d9cca84dde66f8673a3de88ef573ed6252cbf,0x0000000000000000000000000000000000000001,7999999938555520,,0
3036578,1711004285,0x48751ca60ba138e1bfa757f5e327242a64ae7649,0x0000000000000000000000000000000000000001,7555999818911139,,0
3036578,1711004285,0x323b70a9df386bb6a82197fbbf155f9ad75e73bb,0x0000000000000000000000000000000000000001,15112000402806120,,0
3036578,1711004285,0x229f69133e607218c2e2cceb69e8edad4010b067,0x0000000000000000000000000000000000000001,7999999861322021,,0
3036578,1711004285,0xdfa353b0850d20938e3d3f6cc92abf8cd2c04076,0x0000000000000000000000000000000000000001,16887999646140644,,0
3036578,1711004285,0x5d47e5d242a8f66a6286b0a2353868875f5d6068,0x0000000000000000000000000000000000000001,99999999829267932,,0
3036578,1711004285,0x0e1425898935a4e6a80ab20f39a2328be7a9f262,0x0000000000000000000000000000000000000001,7999999827221675,,0
3036578,1711004285,0x5fac0801c3da563f7678b8a7c47eec953cd12dd3,0x0000000000000000000000000000000000000001,8443999914017175,,0
3036578,1711004285,0x52c26562eb0afe2b27ea500603917afb93a70acf,0x0000000000000000000000000000000000000001,7555999830790687,,0
3036578,1711004285,0x93cb6dc05718e145c8be4b0232180494575dac62,0x0000000000000000000000000000000000000001,7999999859134115,,0
3036578,1711004285,0x998f7359f1d59e902fb68111c011b8efc565d1c5,0x0000000000000000000000000000000000000001,8443999918774733,,0
3036578,1711004285,0x9be0cf0760b3d9328597f1695d64abffbffdadbe,0x0000000000000000000000000000000000000001,7999999876262003,,0
3036578,1711004285,0xb62762611f57e59eb3a7f9cf281ab9de55f977be,0x0000000000000000000000000000000000000001,7999999881154650,,0
3036578,1711004285,0x8eb95e5f4aa74079917e30492b90e64466226e69,0x0000000000000000000000000000000000000001,8443999813201383,,0
3036578,1711004285,0xc0125a23b874d9e4d293de2adea8762c0c954e8b,0x0000000000000000000000000000000000000001,7555999975071742,,0
3036578,1711004285,0x3924bbc01c1e4ead7c45e3cdd5039d94feb61281,0x0000000000000000000000000000000000000001,15999999852043857,,0
3036578,1711004285,0x3933936de781f8982339534fe407cc36d2f23885,0x0000000000000000000000000000000000000001,10202089808085929,,0
3036578,1711004285,0xa6c1eb2c2bfecda5549110b5b5609bad852da99a,0x0000000000000000000000000000000000000001,23788410336956349,,0
3036578,1711004285,0xeec97b2d52b5e8bd211a55a7d3e8aa24eaa4cb87,0x0000000000000000000000000000000000000001,6892570728442131,,0
3036578,1711004285,0xa7acc71bf252b911e340292d3bad2bbb668601a7,0x0000000000000000000000000000000000000001,7999999950887173,,0
3036578,1711004285,0x9a796a61e31cede9377d5505b54c14f781a74ea3,0x0000000000000000000000000000000000000001,7999999888246435,,0
3036578,1711004285,0x8c9138c6727ae0cc2aa8f5f2849383e5471760ce,0x0000000000000000000000000000000000000001,7555999967940527,,0
3036578,1711004285,0x68418408a4c43a46f2e3211db7c3a9f68ca519b5,0x0000000000000000000000000000000000000001,15593394467027332,,0
3036578,1711004285,0x78f78c14c06a8b071f6403c036d1e4b5c19ea6e4,0x0000000000000000000000000000000000000001,8443999893360933,,0
3036578,1711004285,0x1e5e78f23d8462ada87ff391e65145dfb87adebf,0x0000000000000000000000000000000000000001,7555999913498978,,0
3036578,1711004285,0x8d3f10e12a8c337fd0ba1d32f5c4433b6ce5f6b8,0x0000000000000000000000000000000000000001,7999999801326561,,0
3036578,1711004285,0xac4c56cfb539485759f445021f37c98ebbee39b6,0x0000000000000000000000000000000000000001,7999999948165317,,0
3036578,1711004285,0x5153d12cee0882292d0cd3225cb626c4ee7e2b7c,0x0000000000000000000000000000000000000001,7999999813545204,,0
3036578,1711004285,0x8d199ca3d5c16a511f08becd133ef58ef7493e8c,0x0000000000000000000000000000000000000001,7555999907508122,,0
3036578,1711004285,0x4ff2346f4e59477028cab9b7c82aedcbff0f3d2d,0x0000000000000000000000000000000000000001,7555999962040051,,0
3036578,1711004285,0xc8066b3edcd96dbe0d924a75ba6186f39c393de5,0x0000000000000000000000000000000000000001,8929999877835828,,0
3036578,1711004285,0xa2b3fa097705761a862791cd3d6be3fcd47e2efa,0x0000000000000000000000000000000000000001,8443999870433185,,0
3036578,1711004285,0xf41b78440e2e31fa3e4ed0c313a5c6b5a8ad6bfb,0x0000000000000000000000000000000000000001,7999999974859984,,0
3036578,1711004285,0x8c9d7dbc4dfb2c7c3c6a81924e0f684371e204ea,0x0000000000000000000000000000000000000001,7999999796888558,,0
3036578,1711004285,0x490775b621b6f3cb9b478424e9bf4c95bd228f18,0x0000000000000000000000000000000000000001,8443999814733009,,0
3036578,1711004285,0x17158eb65e9494ec0f02891a7010769749b3fbcb,0x0000000000000000000000000000000000000001,7999999868957080,,0
3036578,1711004285,0xdb6d9d4cdff14fccad6baa57ade79c9cc2bc9247,0x0000000000000000000000000000000000000001,7999999871312707,,0
3036578,1711004285,0x2eb1ac86c667b04cc8c764e7b2959dcaef9df672,0x0000000000000000000000000000000000000001,7999999814462861,,0
3036578,1711004285,0x63b8be52b333f8875db73d90576c430ac23a17da,0x0000000000000000000000000000000000000001,7555999936234096,,0
3036578,1711004285,0x9a0135cd88cf9b6d4086cb26e9ddb31a0c6b16ee,0x0000000000000000000000000000000000000001,7555999989297179,,0
3036578,1711004285,0xc7d78f81ab3d6b467fc57e504574770b7a78c8b2,0x0000000000000000000000000000000000000001,7555999982426430,,0
3036578,1711004285,0x9ffb0209d78ea5e6af1635ae55e83cf64f071e40,0x0000000000000000000000000000000000000001,7999999883980654,,0
3036578,1711004285,0x7ec72126fa2a5ebb188e7a973749811c6fec7454,0x0000000000000000000000000000000000000001,41439716904372843,,0
3036578,1711004285,0x03ac93ed1dc498d5acfbff901f84f56a050651bd,0x0000000000000000000000000000000000000001,7555999952880378,,0
3036578,1711004285,0x878c33135c844e93a97cb4a6e6cdc050f395cf10,0x0000000000000000000000000000000000000001,7999999816644254,,0
3036578,1711004285,0xea17f787ed6726672f419b13e73a963462364f13,0x0000000000000000000000000000000000000001,8443999831441684,,0
3036578,1711004285,0x69a4e8e0bdba0b2084980834fd5ac475e33b760b,0x0000000000000000000000000000000000000001,8443999914687718,,0
3036578,1711004285,0x332fde6d82b69825f004f59fadfab1044ddb510a,0x0000000000000000000000000000000000000001,7999999952894033,,0
3036578,1711004285,0xf03300c35bacd9ed1796dd7f87bde11a83bb895d,0x0000000000000000000000000000000000000001,7999999816391225,,0
3036578,1711004285,0x6970abb46fbda6c542cba190e300adeb33f64d27,0x0000000000000000000000000000000000000001,8443999823236061,,0
3036578,1711004285,0xf3ec237583e60a19365ef88a8f43c3d42c6eb62b,0x0000000000000000000000000000000000000001,15111999777655590,,0
3036578,1711004285,0xc99161825d7de384e5352b365aeecac04ccb23f8,0x0000000000000000000000000000000000000001,8443999815229996,,0
3036578,1711004285,0x2b386177e64372b2be23cf70ff9d7a2d20b8b8d4,0x0000000000000000000000000000000000000001,7555999960554424,,0
3036578,1711004285,0xf0079b1aa4de7d4c0699b4737ee9dad5e8211270,0x0000000000000000000000000000000000000001,17999999837708399,,0
3036578,1711004285,0x15deb066a4cd550ee0fe00b4fb926146600e2821,0x0000000000000000000000000000000000000001,7555999868306009,,0
3036578,1711004285,0x3a8fdf4b57bc4efa7ea2960b70dc1455a95f682f,0x0000000000000000000000000000000000000001,8443999812192601,,0
3036578,1711004285,0x5b37309c097b093ce90ce44348b78686866b1526,0x0000000000000000000000000000000000000001,7999999949089241,,0
3036578,1711004285,0x87c893cfdbffad1a55acf93810a3fd4792eafef7,0x0000000000000000000000000000000000000001,8443999991878367,,0
3036578,1711004285,0xeb6c9103dc975752083febe2bb3fbc4e17d0df98,0x0000000000000000000000000000000000000001,7999999877452871,,0
3036578,1711004285,0x651cbdf0ab5caee5f7aa2b3a35de4fbf47194657,0x0000000000000000000000000000000000000001,8499999927937525,,0
3036578,1711004285,0x6debbd97f02c0b0908821cc880702d92d6a85c0d,0x0000000000000000000000000000000000000001,7999999807697452,,0
3036578,1711004285,0x67cd7d91afb46ade961822a26e7392fddd544fd4,0x0000000000000000000000000000000000000001,8443999994754012,,0
3036578,1711004285,0x30ada873cdf36a256e9f799ed0f1be0011886a52,0x0000000000000000000000000000000000000001,7999999875559371,,0
3036578,1711004285,0x93a11847fd899f49c85ebc0cbd44d8dafae9977d,0x0000000000000000000000000000000000000001,7555999960199113,,0
3036578,1711004285,0xf8b4bfa6730fe7378dfe930cdedc144dd06e15a8,0x0000000000000000000000000000000000000001,9999999976336806,,0
3036578,1711004285,0x9eb2d4e479d79bbafb615988cd5a293bac27b7c5,0x0000000000000000000000000000000000000001,7555999873970942,,0
3036578,1711004285,0xeeca9ff480d453bd3f7572a4c8e05d953f855aec,0x0000000000000000000000000000000000000001,7555999915813331,,0
3036578,1711004285,0x33ff146d90dafa57a85e9b99441a707e5c839188,0x0000000000000000000000000000000000000001,8444399939872733,,0
3036578,1711004285,0x03b796f4213a86e321292235727ff2541cee0492,0x0000000000000000000000000000000000000001,8443999951439859,,0
3036578,1711004285,0x26dd33691aabaa3c58582bc2838e77e16a22db3a,0x0000000000000000000000000000000000000001,7999999795644112,,0
3036578,1711004285,0x5e44016d964ebc4d40f08cf0540111a9efaaba6d,0x0000000000000000000000000000000000000001,7555999969995565,,0
3036578,1711004285,0x254834fd5bb1890d2323e4ce5cad92be73d93069,0x0000000000000000000000000000000000000001,8443999929166333,,0
3036578,1711004285,0xc57f7172b39e9514a18c74de34b15391e267c4fa,0x0000000000000000000000000000000000000001,8443999929166333,,0
3036578,1711004285,0xf12b2fafc2cee812deff84cc7e9e5c36abe8d90c,0x0000000000000000000000000000000000000001,7555999836761042,,0
3036578,1711004285,0x41fc82529a004608859a91b1d9011e196a7507ed,0x0000000000000000000000000000000000000001,7555999954308989,,0
3036578,1711004285,0x032e1ef1cb94a5c2e5e821af4b28dc30f2fefcff,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,15999999,,0
3036578,1711004285,0xaa27598ef0029bd32ed886745d9a1362800911df,0x0000000000000000000000000000000000000001,7999999915971410,,0
3036578,1711004285,0x004134499133acb2e7cde395361eb55144e00264,0x0000000000000000000000000000000000000001,7555999926270478,,0
3036578,1711004285,0x43c0361fa3569399fa598c393d1f59f53e9d6104,0x0000000000000000000000000000000000000001,7555999856536982,,0
3036578,1711004285,0x2baa5db8b6e82dc51ab340440fe0de8da082d51e,0x0000000000000000000000000000000000000001,7555999915288763,,0
3036578,1711004285,0x39084b007a7bfe4e415098be0acf7b8ceaae4b7d,0x0000000000000000000000000000000000000001,7999999908831520,,0
3036578,1711004285,0xc50d1680eb5eb1761fc00bdf2d8a9805e0b4631a,0x0000000000000000000000000000000000000001,8443999822955879,,0
3036578,1711004285,0x76941e3e315c0d8e4e570a873c1db1d3e3656f0f,0x0000000000000000000000000000000000000001,7999999835644485,,0
3036578,1711004285,0x7177a13fe249fc1e9e738d686fa4d1785c1e26ed,0x0000000000000000000000000000000000000001,8443999933117298,,0
3036578,1711004285,0xbc5786616c03ef29baee86240762fd9940677d6c,0x0000000000000000000000000000000000000001,8443999872336195,,0
3036578,1711004285,0xa1bab9e8842cd16fe39926d8c0f39c6fc8caaca0,0x0000000000000000000000000000000000000001,7999999966042013,,0
3036578,1711004285,0x3bfa6df649c108c3b8e212549f8733ae442914b2,0x0000000000000000000000000000000000000001,7555999899667036,,0
3036578,1711004285,0x5d8dceeac1acf24894bf1618dce02c26e30af9e0,0x0000000000000000000000000000000000000001,7999999822385802,,0
3036578,1711004285,0x8f8c2039a2cf43be9a6d57676ada2bf035823e6e,0x0000000000000000000000000000000000000001,15999999644771604,,0
3036578,1711004285,0xa78d77b09b167627d3df52628fff33474765206e,0x0000000000000000000000000000000000000001,16887999630370110,,0
3036578,1711004285,0xc69636f7c8a3d1283bb5c203f2f5b3c2b3c4f2ef,0x0000000000000000000000000000000000000001,7999999822385802,,0
3036578,1711004285,0x8e03a56a7f423c7c6d15ad49616c7c1466509c57,0x0000000000000000000000000000000000000001,7999999814759975,,0
3036578,1711004285,0x542d22d5e74fb6b7b329da4a99df41aaef6049dd,0x0000000000000000000000000000000000000001,7999999877610589,,0
3036578,1711004285,0x39b92507ea8ff3bf5d17c7db49e7f4c4cc57efcf,0x0000000000000000000000000000000000000001,7555999816805727,,0
3036578,1711004285,0x412bf358b0989382ec52f39a10480d6b762dfa08,0x0000000000000000000000000000000000000001,7999999870232456,,0
3036578,1711004285,0xbed01aab76b407c1c5be71c871d6014dfe5cb8bc,0x0000000000000000000000000000000000000001,8443999940073465,,0
3036578,1711004285,0xf063fc203789b43aaba80976634ee0e6301d8e36,0x0000000000000000000000000000000000000001,7999999930270085,,0
3036578,1711004285,0x52268dade9ed07e5b3416baff24c556f6e2e4025,0x0000000000000000000000000000000000000001,7999999996985168,,0
3036578,1711004285,0x711bda28a1c43d240bcc6ef7260826f3db97c168,0x0000000000000000000000000000000000000001,8443999936388765,,0
3036578,1711004285,0xee568da0e40f10694696bf1036bee0552355a727,0x0000000000000000000000000000000000000001,7999999985436765,,0
3036578,1711004285,0x9ccae8d86862e28f5697deae947317c353fb3711,0x0000000000000000000000000000000000000001,7555999836385947,,0
3036578,1711004285,0xf8529c697b4e9f853dba770d19913892aa710b4c,0x0000000000000000000000000000000000000001,8443999837812436,,0
3036578,1711004285,0x2f53c8dcf7c39b7b7e8e4cf1c8d3020be5b75d1e,0x0000000000000000000000000000000000000001,8443999820585213,,0
3036578,1711004285,0x8cd1d30de0b7ecde77375e8df5ff43b4ba02292f,0x0000000000000000000000000000000000000001,7999999837091784,,0
3036578,1711004285,0xfb686d2f9da7858174296ad871c21c5e4734c508,0x0000000000000000000000000000000000000001,7555999840662405,,0
3036578,1711004285,0x3bd0cf336d6d017b279e94a20a49d04297e91854,0x0000000000000000000000000000000000000001,8443999925970986,,0
3036578,1711004285,0x5430f27261035082312ad1280899ea28a75ecdb4,0x0000000000000000000000000000000000000001,7555999954292486,,0
3036578,1711004285,0x17cf1bd5d3d7e273da4b525f80c847d68c4421d0,0x0000000000000000000000000000000000000001,7999999920588536,,0
3036578,1711004285,0xaebf95969ac727cce9c90150004f9dcf0bcc7a38,0x0000000000000000000000000000000000000001,7555999914789896,,0
3036578,1711004285,0x067b268e16bde017ed43c2d6793b2c72afaa2d6f,0x0000000000000000000000000000000000000001,7999999965780707,,0
3036578,1711004285,0x6fd713219513be8449dcc2b5c1128f362a289624,0x0000000000000000000000000000000000000001,7555999885480485,,0
3036578,1711004285,0x7f8c53d7c98012dd0d7bf534acc4b63d1a564ed4,0x0000000000000000000000000000000000000001,8443999982653995,,0
3036578,1711004285,0x0d418b0bf9cfdc16c1aba3839b72c332c229246a,0x0000000000000000000000000000000000000001,7999999912856436,,0
3036578,1711004285,0x3832a66093b77ba4ff85eb97c351a6eefb8e8ea5,0x0000000000000000000000000000000000000001,8443999821237447,,0
3036578,1711004285,0x3d973200c42ec9870971045f6c7d797d4527879d,0x0000000000000000000000000000000000000001,8443999834552521,,0
3036578,1711004285,0x3e5468a298fec3b8b7b92d4fbbfa1eda34ffac95,0x0000000000000000000000000000000000000001,7555999971712451,,0
3036578,1711004285,0xa6fa4654e7f62f24b028c2038e1edb154c70da84,0x0000000000000000000000000000000000000001,7999999928162909,,0
3036578,1711004285,0xf3896b954ab007e2cf04810675dfb3e0874ecb14,0x0000000000000000000000000000000000000001,7999999857918567,,0
3036578,1711004285,0xb4ed17657816e40b78248832087f48a756c1a2c5,0x0000000000000000000000000000000000000001,8443999916585214,,0
3036578,1711004285,0x98cabfe7c568a78758f24af1365494ab44c9f564,0x0000000000000000000000000000000000000001,7555999937071863,,0
3036578,1711004285,0x72aed911308aac79a9b0bef4b3c0c2bbe41dcfe3,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,19999999,,0
3036578,1711004285,0x638fd1e55ae394ca44451b7d257962da9bccdc46,0x0000000000000000000000000000000000000001,8443999968213198,,0
3036578,1711004285,0x087ffdd1cfcd45a64e45df496659638d73e120b7,0x0000000000000000000000000000000000000001,9873742334271337,,0
3036578,1711004285,0x7e7ec71eeda1b2d974fe4b309995e6cccb7f2afd,0x0000000000000000000000000000000000000001,7999999806429599,,0
3036578,1711004285,0xdf18923d3200fcacef9877e43294f8bd57dc2623,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,14999999,,0
3036578,1711004285,0xb6ce33a36c0dee2072776b23a5e93957d200914f,0x0000000000000000000000000000000000000001,7555999809446137,,0
3036578,1711004285,0x67f619a2826e5c720876f793034edfc010a6ceda,0x0000000000000000000000000000000000000001,8443999929225672,,0
3036578,1711004285,0xdfb390cf5811f347c973e5b0eafbcd027fc38f6e,0x0000000000000000000000000000000000000001,8443999979959750,,0
3036578,1711004285,0x7a34861ce2c05e6ee847160163157986a41ebdf5,0x0000000000000000000000000000000000000001,7555999893172663,,0
3036578,1711004285,0x754e1a0a8a1cd0cbbb3f7487e335a3026a2e06a9,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,14999999,,0
3036578,1711004285,0xdb9bc520fb35c88257faacef9b33f3d96e2509fd,0x0000000000000000000000000000000000000001,7555999860166572,,0
3036578,1711004285,0x451cc9b4d58db96bbebd380fe9399545947e52d2,0x0000000000000000000000000000000000000001,8999999858455072,,0
3036578,1711004285,0x8b1cf975671727430d75d15d571d8e3f382ff44f,0x0000000000000000000000000000000000000001,8443999859071756,,0
3036578,1711004285,0x814889a9d8453c41353a7c615be197c9b392a264,0x0000000000000000000000000000000000000001,7555999804877515,,0
3036578,1711004285,0xda97d079c0b8e9ee82c9820fd6bf2bf112be55ad,0x0000000000000000000000000000000000000001,7555999850390612,,0
3036578,1711004285,0x0fcddbef335a29616933bc1c3f56ba0efc3d46cf,0x0000000000000000000000000000000000000001,8443999820654643,,0
3036578,1711004285,0xfdc753802ad19ead2ad4aa13144766ada81105d7,0x0000000000000000000000000000000000000001,8443999891412892,,0
3036578,1711004285,0x94e77e236bc31afd3ee28ba33b5cefd09d4ce087,0x0000000000000000000000000000000000000001,8999899806151583,,0
3036578,1711004285,0xf8be1a2322ff194ddfa8810e5e73eae5128ae053,0x0000000000000000000000000000000000000001,7555999898861682,,0
3036578,1711004285,0x49fb8ccbbb410939ed0a6e4638514888dfac9dce,0x0000000000000000000000000000000000000001,7555999944340049,,0
3036578,1711004285,0xde50151ae0c808210083da35655c1bda6a13b0a4,0x0000000000000000000000000000000000000001,7999999902450742,,0
3036578,1711004285,0xa53d829af16c0f2b49e337aba6c41a51e4bb2873,0x0000000000000000000000000000000000000001,7999999890492739,,0
3036578,1711004285,0xf864ac3244aeb6b2d8037c704a99a180a34f26a2,0x0000000000000000000000000000000000000001,7555999899811705,,0
3036578,1711004285,0x7eb3475f018e71dbfd64bb5d5837ccf5ef3bc27e,0x0000000000000000000000000000000000000001,7555999911714371,,0
3036578,1711004285,0xddcc0e05548a237d896e008f99e8637376339d1c,0x0000000000000000000000000000000000000001,15999999614622448,,0
3036578,1711004285,0xf45691da8b88004bb04e9c1143d96e86a7fd5bf8,0x0000000000000000000000000000000000000001,7999999951784573,,0
3036578,1711004285,0xdcda249b5ca9ed08a247557dab2543970c2a21dc,0x0000000000000000000000000000000000000001,8443999885200556,,0
3036578,1711004285,0x9c3c16db1b0829e401a99deddc12659489a7f1dd,0x0000000000000000000000000000000000000001,8443999955398565,,0
3036578,1711004285,0x6d6c7c1a05376d5f8b3873714abe9d8b0bf395fc,0x0000000000000000000000000000000000000001,7999999964136291,,0
3036578,1711004285,0xeb9cb0abdae1fc41b8bf64a5b6c4878d088a8914,0x0000000000000000000000000000000000000001,7555999924395828,,0
3036578,1711004285,0x354d9c81cdd0749954afde59a2e32fa83d0cd6ea,0x0000000000000000000000000000000000000001,7555999981248667,,0
3036578,1711004285,0x91c58eacacd771612d79d84535d8aeb3e7d3b9bd,0x0000000000000000000000000000000000000001,7555999981248667,,0
3036578,1711004285,0xa7e433d9821ec97a4214e43d12bf9d1996db02c4,0x0000000000000000000000000000000000000001,8443999909667892,,0
3036578,1711004285,0xca74fc94168d9dd3b41c41b17ec06ee8e1d93e65,0x0000000000000000000000000000000000000001,8443999934631613,,0
3036578,1711004285,0xf6fbc1c4ec17c169936ecdcee76ca7e1a9d29ce4,0x0000000000000000000000000000000000000001,8443999889843878,,0
3036578,1711004285,0x58548789db8b1d1c786c199462402a130f94163a,0x0000000000000000000000000000000000000001,7555999823740460,,0
3036578,1711004285,0x044446d257164245adac1579c6bff3c19f6b4e06,0x0000000000000000000000000000000000000001,8443999825280482,,0
3036578,1711004285,0x7def533c69c36f6183621aa4715c0c8620ff8489,0x0000000000000000000000000000000000000001,7555999869221782,,0
3036578,1711004285,0xcd5111ed02bafc6010dff5fa1157f08f56d8aaa5,0x0000000000000000000000000000000000000001,7555999960056323,,0
3036578,1711004285,0x478f8716f8a827c298c5f92b6aa3b7fa59134012,0x0000000000000000000000000000000000000001,7999999940667041,,0
3036578,1711004285,0x1105883a57c7a0a3d6738203e53305c1b6827323,0x0000000000000000000000000000000000000001,8443999820225087,,0
3036578,1711004285,0x72f59f2109bfdd1fc4b86f3b942e3584fe045bf3,0x0000000000000000000000000000000000000001,8443999855227853,,0
3036578,1711004285,0xc87230484c7cdaae6ad348f3e72c2f607ae3bc46,0x0000000000000000000000000000000000000001,8443999830370606,,0
3036578,1711004285,0x018d8eba32e7edfe1b301f836ba74e7654c27594,0x0000000000000000000000000000000000000001,7555999869336147,,0
3036578,1711004285,0xc316466bb271c7e35969797b23a795f892ba8a2b,0x0000000000000000000000000000000000000001,7999999952242637,,0
3036578,1711004285,0x34d98fe14d843cbd3f1815391d8d926a1bd2f0d3,0x0000000000000000000000000000000000000001,7999999988058696,,0
3036578,1711004285,0x829133c4686d3d53fd2b88fca35d69bd1df846ee,0x0000000000000000000000000000000000000001,8443999880225084,,0
3036578,1711004285,0x5c611e636d0bc6df414b50e626063315e05e4c16,0x0000000000000000000000000000000000000001,7555999812040478,,0
3036578,1711004285,0xdfef3379755eae2b625c8b2c524851e92459b12d,0x0000000000000000000000000000000000000001,8443999989450326,,0
3036578,1711004285,0x48509adf4e6fd9f6e861234562ff5316f3ddffb6,0x0000000000000000000000000000000000000001,8443999834640018,,0
3036578,1711004285,0x5502cd67177e063e09729b5fefb1082c12f388f7,0x0000000000000000000000000000000000000001,8443999913949003,,0
3036578,1711004285,0xdeef5cce1e3e800c563bdd2161e878ce27f7a199,0x0000000000000000000000000000000000000001,8443999833899982,,0
3036578,1711004285,0x424f317d83267955faf10c50adf81e72fd8451ef,0x0000000000000000000000000000000000000001,7999999816473026,,0
3036578,1711004285,0x6d7f610670684300f3b52228ff9e22c08e6bfc0d,0x0000000000000000000000000000000000000001,7999999815930932,,0
3036578,1711004285,0x3b10e5e565a046baa3ea5621f8d81fc9004358a1,0x0000000000000000000000000000000000000001,8443999886789963,,0
3036578,1711004285,0xad8357928682e4a351b437008dc0e0f2f4789e01,0x0000000000000000000000000000000000000001,7999999959174454,,0
3036578,1711004285,0xa2ad3b88885f83f91d85117203407b01c21ad9ab,0x0000000000000000000000000000000000000001,7555999887430267,,0
3036578,1711004285,0xb260f5d77d37a668ab85c08930be0a01dbc9c53d,0x0000000000000000000000000000000000000001,9170553298054768,,0
3036578,1711004285,0xc52bdd4c70afbed3eb33cb304de44032463a3a15,0x0000000000000000000000000000000000000001,7999999895612454,,0
3036578,1711004285,0x7a214000bc25f7ff2ca6eb0d797805a7823b2431,0x0000000000000000000000000000000000000001,8443999955374401,,0
3036578,1711004285,0x77fdef1b73b18fa2af118e7ba2dd94b232b0de72,0x0000000000000000000000000000000000000001,8443999963363212,,0
3036578,1711004285,0x6771784469300ca80ebc7a4299ee3bfe8fb8fa99,0x0000000000000000000000000000000000000001,7555999831943470,,0
3036578,1711004285,0xd2045aec8f809e58f411a5957cedb2e86fd15f81,0x0000000000000000000000000000000000000001,10439434794820054,,0
3036578,1711004285,0x58154ad53074c88364f184d2be05e7f0867f9138,0x0000000000000000000000000000000000000001,6999999982346506,,0
3036578,1711004285,0x6c93a459cb02962fed11f88afcd88b7660ae7f27,0x0000000000000000000000000000000000000001,10307625495977429,,0
3036578,1711004285,0x9a6533dc6ecaf313933c507e0b1b4a2415fa18f4,0x0000000000000000000000000000000000000001,8443999984569501,,0
3036578,1711004285,0xfeb44cda0eaf9cd53e45c007cd926777b84180a6,0x0000000000000000000000000000000000000001,7555999878455240,,0
3036578,1711004285,0xb692acb0c301285574bff881fcef5f1cdaec539a,0x0000000000000000000000000000000000000001,7999999887957308,,0
3036578,1711004285,0xd498dc5d3b280bfa7cb89a515a14266521e93299,0x0000000000000000000000000000000000000001,7999999838980561,,0
3036578,1711004285,0xae64802d8d03282a67a2bef795c82b9fb76c55e3,0x0000000000000000000000000000000000000001,9872269112202259,,0
3036578,1711004285,0x4782e026ebb4ce71a65422a7c8d63d2066021ba7,0x0000000000000000000000000000000000000001,7999999905019311,,0
3036578,1711004285,0x95e05314ec59fd9d7c4a840f7d1db7c19351bd01,0x0000000000000000000000000000000000000001,7999999801129039,,0
3036578,1711004285,0x209f4e58c7e77a7673b3e8ec322fc5ca2079dbcf,0x0000000000000000000000000000000000000001,16891831614712529,,0
3036578,1711004285,0xe9c2a20f308ef19d8546c2b8c165016661dcba4e,0x0000000000000000000000000000000000000001,9999999934127810,,0
3036578,1711004285,0xd967a4a8995e0a7c5a2c6e663cd93df8d59342ef,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,19999999,,0
3036578,1711004285,0xcb269cfe5b16d9fa3d24f91d58bf5ca8d0f5ec9d,0x0000000000000000000000000000000000000001,8999999917049084,,0
